borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default,savings_ratio,debt_to_income_ratio,income_stability_score,is_gig_worker,payment_reliability_score
B_004729,54,Urban,Salaried,Traditional,725.30591730115,92.78750143950866,2.0,0.5860012095962183,0.11076592823313346,0.3333333333333333,0.04060341563317417,0.16666666666666666,0.00872093023255814,2398.95,3.4,1945.08,0,0.008774792609942543,0.0070098619780752155,0.931986397279456,0,0.6931041596615024
B_004730,42,Suburban,Gig Worker,Traditional,750.0327540334209,70.94195086615895,2.0,0.6655198672334622,0.044347763833802754,0.16666666666666666,0.0005551938073950528,0.3333333333333333,0.2645348837209302,2527.82,10.05,262.38,0,0.00011586275500112681,0.0008853469771246324,0.798959791958392,1,0.786122271133257
B_004731,65,Urban,Gig Worker,Traditional,787.3817273721552,89.886774748412,2.0,0.9402386365665284,0.0957210945571665,0.16666666666666666,0.0018127512941869082,0.5,0.00872093023255814,1286.67,27.95,1914.25,1,0.000735289037557013,0.012869380865184875,0.4408881776355271,1,0.908069656582781
B_004732,44,Rural,Salaried,Traditional,768.5884035333986,97.43893680581232,1.0,0.7380649040219853,0.06297728885762982,0.0,0.002461941424760478,0.5,0.10174418604651163,4984.9,3.98,263.26,0,0.0002563704845125479,0.0004437595524472992,0.9203840768153633,0,0.8501392653537037
B_004733,68,Urban,Salaried,Traditional,599.3208204446411,76.24486350539897,1.0,0.8600475010344214,0.1268113082225771,0.3333333333333333,0.00344221791050209,0.0,0.10174418604651163,7953.89,0.83,919.26,0,0.0002240590156323812,0.000987636201247208,0.9833966793358675,0,0.8253136913837709
B_004734,31,Suburban,Salaried,Traditional,638.0945149064779,84.39803088516291,1.0,0.7654606381917751,0.06297728885762982,0.0,0.0041730943514181355,0.3333333333333333,0.11337209302325581,1411.59,2.29,243.42,1,0.0015365564150809953,0.0014795540266905273,0.9541908381676336,0,0.8638371324385985
B_004735,65,Rural,Salaried,Traditional,689.718624805731,92.38460839994804,2.0,0.3189665169066902,0.27227256760862134,0.3333333333333333,0.0011308907156395392,0.5,0.1686046511627907,8706.42,4.74,10981.97,1,6.693536144274345e-05,0.010916186768942519,0.9051810362072417,0,0.5111348215040921
B_004736,64,Rural,Self-Employed,Traditional,850.0,71.97873881689975,3.0,0.832174838249652,0.06297728885762982,0.0,0.0022444577377184237,0.5,0.14244186046511628,5340.35,36.83,1352.48,0,0.00021810376421177324,0.0021805442785729112,0.26325265053010627,0,0.897194232467537
B_004737,53,Urban,Salaried,Traditional,741.7920113705101,55.06802272912188,5.0,0.6755452648519393,0.06297728885762982,0.16666666666666666,0.010802994161976413,0.16666666666666666,0.011627906976744186,9673.38,4.26,3167.73,0,0.0005785048702232658,0.0028237993787663656,0.9147829565913184,0,0.7855461124353473
B_004738,56,Urban,Self-Employed,Traditional,688.5351046725432,72.61484055631124,4.0,0.7551250910819636,0.08474447031010764,0.0,0.0007571065510484718,0.3333333333333333,0.12790697674418605,955.43,9.08,3340.35,0,0.0004181168810549357,0.0302531242907139,0.8183636727345471,0,0.8521392044479494
B_004739,33,Suburban,Self-Employed,Thin File,,,,0.7323119814784562,0.04383350357198944,0.0,0.03240170653463376,0.16666666666666666,0.0029069767441860465,881.18,8.68,2669.95,0,0.01905328504321122,0.026214815833550304,0.8263652730546109,0,0.8530059396676313
B_004740,39,Urban,Salaried,Traditional,631.7508756471316,68.51024409623734,2.0,0.6921524734311905,0.12150414651035053,0.0,0.0021944635961839696,0.16666666666666666,0.1947674418604651,4741.53,2.07,11419.58,0,0.00024035400460643808,0.02085365041748249,0.958591718343669,0,0.8096249927624901
B_004741,38,Urban,Salaried,Traditional,700.9940408801843,92.34914566245163,1.0,0.765507176633747,0.06297728885762982,0.0,0.007394486121061762,0.0,0.046511627906976744,4062.92,8.9,1635.83,0,0.0009442029097027709,0.003474547901718759,0.8219643928785758,0,0.8638604016595846
B_004742,38,Rural,Salaried,Thin File,,,,0.8369433991046246,0.06297728885762982,0.16666666666666666,0.0008662458204805964,0.6666666666666666,0.14825581395348836,2547.69,7.06,2321.92,1,0.00017823096986894113,0.007881319988711636,0.8587717543508704,0,0.8662451795616901
B_004743,25,Urban,Salaried,Traditional,677.6803452366927,88.01383926748866,2.0,0.7581650594313818,0.003936663789154341,0.0,2.1929757966193485e-05,0.0,0.055232558139534885,3538.96,3.95,1851.48,0,4.256397168905996e-06,0.004518807939950013,0.9209841968393679,0,0.8779015305789446
B_004744,66,Urban,Salaried,Traditional,619.475739676225,81.63854483956362,5.0,0.7980121988855993,0.1977737060404774,0.3333333333333333,0.008476524020860255,0.5,0.0,7628.4,8.35,1492.07,0,0.000575827787258718,0.0016810150729781525,0.8329665933186641,0,0.7730073209639898
B_004745,33,Urban,Self-Employed,Traditional,673.7700757856246,71.08316303338317,7.0,0.9722589457307699,0.0025507347359324532,0.0,0.008289835746724258,0.16666666666666666,0.08139534883720931,2641.17,13.92,964.98,0,0.0016287443367892897,0.003151275053375198,0.7215443088617726,0,0.9853642524446051
B_004746,48,Suburban,Gig Worker,Traditional,654.4338713123053,76.57177230314699,2.0,0.7643335039379162,0.04249573723401788,0.16666666666666666,0.005475591537387924,0.16666666666666666,0.05232558139534883,2312.65,21.88,410.64,0,0.0012295000876679175,0.0015243066388878378,0.5623124624924987,1,0.8360846974654195
B_004747,59,Suburban,Gig Worker,Thin File,,,,0.8261931764585708,0.043968004477925045,0.0,0.029945084502837203,0.5,0.046511627906976744,2343.09,20.42,264.79,1,0.006626265246224997,0.0009651176352181816,0.5915183036607323,1,0.899906186885908
B_004748,27,Urban,Gig Worker,Traditional,634.2758271845913,79.99856823695025,1.0,0.8358644767275262,0.06297728885762982,0.16666666666666666,0.007029465707330791,0.5,0.05232558139534883,1063.27,36.12,1708.17,1,0.0034315584873331486,0.013895598746085662,0.2774554910982199,1,0.8657057183731409
B_004749,49,Urban,Self-Employed,Traditional,568.5749770935645,74.4914046465269,2.0,0.9183439616772956,0.06297728885762982,0.16666666666666666,0.0031542369810761473,0.16666666666666666,0.13662790697674418,1515.99,39.49,401.72,1,0.0010824577938309647,0.0022811112923759765,0.21004200840168052,0,0.9069454608480256
B_004750,51,Urban,Self-Employed,Traditional,581.056408760318,84.47523038688477,3.0,0.5699991584170624,0.018505689556567454,0.0,0.0035206229094760172,0.0,0.04941860465116279,3821.68,38.96,2039.16,1,0.0004784131006474617,0.00460906158626271,0.22064412882576523,0,0.779447872341561
B_004751,26,Suburban,Salaried,Traditional,588.7244409706824,83.67924931728373,2.0,0.6641846296746443,0.06589800230543662,0.16666666666666666,0.0520734127588677,0.0,0.1686046511627907,3450.64,9.45,8912.92,0,0.00782382686579105,0.022364335324929204,0.8109621924384878,0,0.7789895808123579
B_004752,34,Urban,Unemployed,Thin File,,,,0.5619384088235273,0.05133491044555749,0.0,0.003443624186802896,0.6666666666666666,0.01744186046511628,3675.16,45.47,563.67,0,0.00048667640543178603,0.001314977510128929,0.09041808361672343,0,0.7655687312780963
B_004753,28,Rural,Salaried,Thin File,,,,0.7452595462433036,0.03368240049683211,0.0,0.0073016107427606985,0.16666666666666666,0.014534883720930232,4013.03,4.06,257.34,0,0.0009439583635128721,0.0005417679068529758,0.9187837567513504,0,0.8625250529726021
B_004754,49,Urban,Salaried,Traditional,557.1136258369419,64.76924184771428,2.0,0.5077312174161135,0.03525966848687951,0.0,0.024948442140361498,0.0,0.005813953488372093,2255.68,0.45,710.88,0,0.005734891744548013,0.002716134524990765,0.9909981996399282,0,0.7432877081619929
B_004755,27,Rural,Salaried,Thin File,,,,0.786694213805322,0.06297728885762982,0.0,0.002638235482760082,0.16666666666666666,0.05813953488372093,3222.06,7.18,1712.58,0,0.00042572107509100286,0.0045909918082597985,0.856371274254851,0,0.874453920245372
B_004756,39,Urban,Unemployed,Traditional,589.8724661631563,74.8257142852881,2.0,0.5474741421487034,0.06297728885762982,0.16666666666666666,0.003983328574073128,0.16666666666666666,0.11627906976744186,7846.02,18.69,2304.6,1,0.0002629143374210164,0.0025313678375405426,0.6261252250450091,0,0.7215105510837294
B_004757,34,Suburban,Unemployed,Traditional,739.7504075177886,63.15749791215984,3.0,0.670508236535116,0.06297728885762982,0.0,0.002995776137036041,0.3333333333333333,0.21511627906976744,6215.7,13.65,428.25,0,0.00024986165040797003,0.00058316555640711,0.7269453890778157,0,0.8163609316102691
B_004758,21,Urban,Gig Worker,Thin File,,,,0.8800081488436828,0.06297728885762982,0.16666666666666666,0.0007870052080525665,0.16666666666666666,0.47093023255813954,1038.42,25.66,567.55,0,0.0003995364178808811,0.004718155414537059,0.48669733946789373,1,0.8877775544312192
B_004759,65,Urban,Self-Employed,Traditional,730.8681235770283,64.09463048869569,1.0,0.7511755782316599,0.014716802917138248,0.3333333333333333,0.044857768297799756,0.3333333333333333,0.1744186046511628,4647.89,43.37,391.2,0,0.005003749768360559,0.0007154302269406158,0.13242648529705958,0,0.8045060815740217
B_004760,69,Rural,Salaried,Traditional,586.7405557751231,95.31429240410924,1.0,0.6104178129230273,0.04024137423317,0.0,0.001798505103835264,0.0,0.20930232558139533,3734.37,6.73,6724.43,0,0.0002505740203107855,0.015587149173466012,0.8653730746149231,0,0.7931364941915626
B_004761,64,Rural,Unemployed,Traditional,535.0114173862315,80.17093584838383,1.0,0.6007648340296933,0.24620263191773437,0.0,0.009592414455957862,0.0,0.15988372093023256,13332.26,46.16,187.74,0,0.0003722891068895016,0.00010820061372263104,0.07661532306461316,0,0.7265216274395263
B_004762,42,Urban,Self-Employed,Thin File,,,,0.6274999056473373,0.16300274385803323,0.0,0.000939718661993726,0.0,0.15406976744186046,6200.29,30.05,1951.72,0,7.856839336713227e-05,0.0027136787940110437,0.3988797759551912,0,0.7648491296662587
B_004763,38,Suburban,Gig Worker,Traditional,714.1494919968526,60.12124781859358,0.0,0.5341137526757589,0.12842789265398213,0.0,0.0037498459465074097,0.0,0.011627906976744186,7056.23,2.54,651.83,0,0.0002753398782714478,0.0007866173120778817,0.9491898379675936,1,0.7285285085416848
B_004764,54,Suburban,Salaried,Traditional,836.5523340388688,83.36316624067979,2.0,0.45415661874206303,0.06297728885762982,0.16666666666666666,0.0034549355396572058,0.0,0.05813953488372093,6148.28,0.14,1805.96,0,0.00029133391944762764,0.0025313271678509565,0.9971994398879778,0,0.6748517893804094
B_004765,55,Rural,Salaried,Traditional,597.6221121851137,94.37760361381194,4.0,0.6858813018354689,0.0034857379166848175,0.0,0.005576496957174749,0.0,0.0436046511627907,624.3,5.99,587.81,0,0.004636693761175164,0.008132812906529662,0.8801760352070418,0,0.8418949295427289
B_004766,66,Urban,Gig Worker,Traditional,672.0930010681352,77.76635400175465,0.0,0.6739883015677722,0.02370730141173608,0.0,0.005086277191040129,0.0,0.07848837209302326,1500.77,44.41,227.57,0,0.001760525571758011,0.0012994071600525275,0.11162232446489329,1,0.8298819603603653
B_004767,18,Suburban,Salaried,Traditional,620.0736641192304,88.63756459134457,1.0,0.7823669056542268,0.2215974674162067,0.0,0.0012218095356090457,0.6666666666666666,0.08139534883720931,1118.07,5.81,2068.34,1,0.0005724663964435368,0.016003668072522317,0.8837767553510703,0,0.8247042126022515
B_004768,42,Urban,Gig Worker,Traditional,678.6219053778925,91.5266030749195,2.0,0.7921565548827734,0.09356794398602164,0.16666666666666666,0.01674235116639104,0.0,0.18604651162790697,3481.42,14.88,595.82,0,0.002493971329726826,0.001468911048413631,0.7023404680936189,1,0.8346745609122468
B_004769,68,Urban,Salaried,Thin File,,,,0.4707308666229713,0.002927312768201755,0.0,6.364928822344076e-05,0.16666666666666666,0.014534883720930232,3610.72,7.16,2377.55,0,1.013346507832486e-05,0.005691041177320127,0.8567713542708544,0,0.7344872394810251
B_004770,53,Rural,Gig Worker,Thin File,,,,0.7357482026620251,0.013817110814920234,0.16666666666666666,0.010871147610525624,0.0,0.16279069767441862,5702.08,47.6,1770.86,1,0.0009885166928052319,0.0026771189828438216,0.047809561912382614,1,0.8303956347532031
B_004771,34,Urban,Salaried,Traditional,681.9228862629045,87.20196325202221,1.0,0.48391011346277907,0.08748651049781955,0.0,0.004999577199973041,0.16666666666666666,0.24127906976744184,2778.52,9.83,14178.6,1,0.0009343897401331094,0.04419341600217324,0.8033606721344271,0,0.7157091035820438
B_004772,58,Urban,Self-Employed,Traditional,753.3732531188869,52.31120024084238,1.0,0.5978921466988589,0.042864483531801424,0.0,0.016269556997896843,0.3333333333333333,0.020348837209302327,4735.22,4.1,49.48,0,0.0017816193909317617,7.671251968859025e-05,0.9179835967193442,0,0.7860867282898891
B_004773,41,Suburban,Salaried,Traditional,661.4238381304714,73.73975249290298,1.0,0.8392063367865429,0.06297728885762982,0.3333333333333333,0.001407539911395218,0.5,0.20348837209302326,1370.96,4.12,1354.11,0,0.0005368817384615771,0.008539645610757306,0.9175835167033408,0,0.8340433150693158
B_004774,19,Suburban,Self-Employed,Thin File,,,,0.6039224137830016,0.021906495133802755,0.0,0.04488361117242906,0.16666666666666666,0.03197674418604651,3421.96,34.36,4228.76,0,0.006800255707773469,0.01069251629140161,0.31266253250650156,0,0.79538925835136
B_004775,57,Urban,Salaried,Thin File,,,,0.6373214792953068,0.06297728885762982,0.0,0.0006695709465272812,0.16666666666666666,0.020348837209302327,7305.07,2.39,11654.47,0,4.7302721075259644e-05,0.01381032913568175,0.9521904380876176,0,0.7997675529903645
B_004776,32,Urban,Unemployed,Traditional,690.537345847538,77.93186869919332,3.0,0.7351111218519402,0.06297728885762982,0.6666666666666666,0.0001576456114019578,0.3333333333333333,0.026162790697674417,6954.86,0.6,428.04,0,1.1593681159635602e-05,0.0005194651215574818,0.9879975995199042,0,0.7153290409353478
B_004777,49,Rural,Self-Employed,Traditional,693.4165059292365,86.43203503318027,1.0,0.6085761986843704,0.1748238982933839,0.0,0.001362967066904451,0.0,0.014534883720930232,5114.45,3.0,290.56,0,0.00013844594136799032,0.0004784207913799484,0.93998799759952,0,0.75184092985417
B_004778,56,Urban,Salaried,Traditional,616.48471658996,96.23158027234469,3.0,0.7105041021489695,0.033318369728828165,0.0,0.0029237910950875323,0.0,0.16569767441860464,5407.13,4.89,104.21,0,0.00028052656482313674,0.00015316583148575997,0.9021804360872177,0,0.8452565401558363
B_004779,23,Suburban,Gig Worker,Thin File,,,,0.3787356462148896,0.024683918199900092,0.16666666666666666,0.009469090138621954,0.0,0.1308139534883721,5368.46,10.11,263.11,1,0.0009146283560025766,0.0004108305443403817,0.7977595519103822,1,0.6486293143141415
B_004780,18,Suburban,Salaried,Traditional,598.9747489727251,87.73453161445778,2.0,0.42030146551966335,0.06297728885762982,0.0,0.009610675667052388,0.16666666666666666,0.011627906976744186,1707.95,0.19,2133.33,1,0.002919695768843177,0.01080446337562487,0.9961992398479698,0,0.6912575461025428
B_004781,64,Urban,Salaried,Traditional,620.9585929216267,74.12278785441224,2.0,0.5591659911777278,0.0031583741274877194,0.16666666666666666,0.0003840560958317379,0.0,0.005813953488372093,2647.79,8.61,8532.6,0,7.70498844499455e-05,0.027902852126475176,0.8277655531106223,0,0.7453021500172843
B_004782,40,Rural,Salaried,Traditional,780.0983288371334,71.07583881231324,2.0,0.8610386498569894,0.06297728885762982,0.0,0.007753453432454481,0.16666666666666666,0.16279069767441862,4639.63,7.42,3399.07,0,0.0008667978258830429,0.006333825992125209,0.8515703140628128,0,0.9116261382712056
B_004783,56,Suburban,Gig Worker,Traditional,824.688744800571,85.11565719518907,3.0,0.5333792004222793,0.38441889069618707,0.0,0.000939718661993726,0.3333333333333333,0.22965116279069767,871.58,43.28,13480.58,1,0.0005669458874802941,0.13387156447021226,0.13422684536907403,1,0.6513639330022836
B_004784,34,Urban,Salaried,Traditional,580.2180092296487,84.85090461127326,2.0,0.9523867400989517,0.06297728885762982,0.16666666666666666,0.005085360054322211,0.3333333333333333,0.01744186046511628,2794.12,8.81,5785.75,0,0.0009450804882504563,0.01792479676866913,0.8237647529505903,0,0.9239668500588536
B_004785,51,Suburban,Salaried,Traditional,711.613742802942,82.93737594070438,1.0,0.7378888596652351,0.08284088426048561,0.0,0.004602355097035205,0.0,0.0872093023255814,1247.75,9.05,95.69,0,0.0019165848937664832,0.000650255975968413,0.818963792758552,0,0.8440921645544719
B_004786,58,Suburban,Gig Worker,Traditional,654.5846887839645,88.89308770172394,3.0,0.83293337086751,0.05773403436438504,0.0,0.005477140479400406,0.16666666666666666,0.0872093023255814,3747.49,36.5,722.76,0,0.0007585512731622835,0.0016571411950896291,0.26985397079415896,1,0.8991464751244393
B_004787,46,Suburban,Gig Worker,Traditional,791.7574853372611,86.24799633358892,1.0,0.42129417409761905,0.20013509126775386,0.0,0.002893036443813382,0.16666666666666666,0.09011627906976744,1576.15,32.67,911.06,0,0.0009552388529933602,0.0049923249923127635,0.3464692938587719,1,0.6506065596684834
B_004788,26,Rural,Salaried,Traditional,690.7888174542336,59.99858178394975,2.0,0.56117739335153,0.004557661655380189,0.0,0.04818758600831712,0.16666666666666666,0.005813953488372093,1931.57,8.17,3175.2,0,0.012932146974479952,0.014224723544035254,0.8365673134626928,0,0.7792213981791509
B_004789,30,Urban,Gig Worker,Thin File,,,,0.6560617856492019,0.06297728885762982,0.16666666666666666,0.016229895930050923,0.16666666666666666,0.0,3880.1,3.96,460.93,0,0.0021691728220251364,0.0010153994258918966,0.9207841568313666,1,0.7758043728339787
B_004790,23,Urban,Gig Worker,Thin File,,,,0.7155898471225579,0.06297728885762982,0.16666666666666666,0.0233518293993637,0.0,0.061046511627906974,9721.15,28.75,386.7,0,0.001244936234707214,0.00033087553306498214,0.4248849769953993,1,0.8055684035706567
B_004791,23,Urban,Salaried,Thin File,,,,0.4539830616686892,0.001759237074471048,0.16666666666666666,0.004829132436152152,0.0,0.0,3717.35,0.01,615.94,0,0.0006743468754856718,0.0014217241338567448,0.9997999599919987,0,0.69313042637867
B_004792,37,Urban,Gig Worker,Thin File,,,,0.8087631825308939,0.06297728885762982,0.0,0.0003254612499648176,0.16666666666666666,0.13662790697674418,528.47,6.47,1364.4,0,0.0003336945773932898,0.02231830867124182,0.8705741148229649,1,0.8854884046081579
B_004793,69,Urban,Salaried,Traditional,708.2382859801155,92.01099027190553,3.0,0.5966444658437822,0.0865751335792399,0.16666666666666666,0.0010936345840761544,0.16666666666666666,0.005813953488372093,5052.89,2.8,1330.88,0,0.0001125162740098175,0.0022683188286358527,0.9439887977595522,0,0.7390163595147858
B_004794,20,Rural,Self-Employed,Thin File,,,,0.850550128769152,0.08375361463002733,0.16666666666666666,0.002214029179499532,0.0,0.014534883720930232,974.6,15.99,407.89,1,0.0011842139649287451,0.0036094487801955843,0.6801360272054413,0,0.8668156466622345
B_004795,34,Suburban,Salaried,Traditional,632.0538317873122,76.77007295806986,4.0,0.6255078180235026,0.06297728885762982,0.0,0.00672073710726397,0.16666666666666666,0.14244186046511628,1654.83,8.19,1021.93,0,0.002108424023243895,0.005334715383746117,0.8361672334466896,0,0.7938607223544623
B_004796,66,Suburban,Self-Employed,Thin File,,,,0.6860600468775633,0.052812730355049145,0.0,0.002280348354612909,0.3333333333333333,0.22674418604651161,3978.97,26.25,511.92,1,0.0002978639722587628,0.0011008601988322438,0.47489497899579924,0,0.8271862043322669
B_004797,29,Suburban,Salaried,Traditional,743.2856788890867,62.78588051851165,4.0,0.7295335887725806,0.06297728885762982,0.0,0.0010726831052757391,0.3333333333333333,0.023255813953488372,3027.77,0.94,2253.45,0,0.00018509951507783733,0.006433974232213806,0.9811962392478497,0,0.8458736077290012
B_004798,65,Rural,Gig Worker,Traditional,758.569010378489,75.97339999089012,3.0,0.5435074013134394,0.0021036380847118874,0.16666666666666666,0.006250368255868263,0.16666666666666666,0.21220930232558138,2657.58,6.86,125.92,0,0.0012209102225225839,0.00039663897241617167,0.8627725545109024,1,0.7377892758979729
B_004799,64,Urban,Salaried,Traditional,585.7222707265175,75.98165749766808,1.0,0.728662849029236,0.1234511825487261,0.0,0.0004248584893710682,0.16666666666666666,0.014534883720930232,3352.83,6.75,580.77,0,6.686570130807191e-05,0.001486872110068725,0.86497299459892,0,0.82729606975
B_004800,62,Rural,Salaried,Traditional,629.3321543598882,69.75963615078199,1.0,0.5655491462091685,0.004905031072849784,0.0,0.007553130392445451,0.3333333333333333,0.15988372093023256,2917.36,0.47,2809.09,0,0.0013435743839883335,0.008327915233975492,0.9905981196239251,0,0.7813030637827294
B_004801,18,Urban,Salaried,Traditional,568.8093262342286,65.24207736041471,3.0,0.8642585475264384,0.06297728885762982,0.0,0.0064122123153566865,0.3333333333333333,0.01744186046511628,6027.62,4.77,429.73,0,0.000551548525963989,0.0006039178941536218,0.904580916183237,0,0.9132360871059302
B_004802,34,Rural,Gig Worker,Traditional,696.1011530074692,76.11458085530302,2.0,0.70880192877381,0.09311152784855542,0.16666666666666666,0.005052648844716505,0.16666666666666666,0.00872093023255814,3483.46,4.44,2063.19,0,0.0007529672373605167,0.005117548403987636,0.9111822364472897,1,0.7931341726990051
B_004803,20,Suburban,Salaried,Thin File,,,,0.39591360665592834,0.04899199040416019,0.3333333333333333,0.017967319728472913,0.16666666666666666,0.09593023255813954,18909.5,9.77,4549.78,0,0.0004917147342614933,0.0020712289031354376,0.8045609121824366,0,0.6165925395400494
B_004804,43,Urban,Salaried,Traditional,657.7027586360465,95.2858326105906,2.0,0.7233523573920682,0.10257454837981714,0.0,0.004201056830906627,0.16666666666666666,0.06395348837209303,1901.57,4.24,3122.69,0,0.0011480973486933804,0.014210055531218816,0.9151830366073217,0,0.8309038141820888
B_004805,32,Suburban,Salaried,Traditional,626.9714695200229,86.19334405210975,1.0,0.8351210290990564,0.06297728885762982,0.0,0.0017635723852906025,0.16666666666666666,0.0755813953488372,724.13,5.16,2883.02,0,0.001271632616277603,0.0344419201544237,0.8967793558711745,0,0.8986673278922392
B_004806,53,Suburban,Gig Worker,Thin File,,,,0.6031093461941485,0.07035457753870537,0.0,0.003193408909339181,0.0,0.12790697674418605,3445.86,49.83,629.98,0,0.0004815049279553165,0.0015700942314207634,0.003200640128025789,1,0.7804482998354627
B_004807,49,Urban,Salaried,Thin File,,,,0.7358836606995909,0.11995254486288624,0.0,0.0021087826459145666,0.16666666666666666,0.06976744186046512,5106.22,8.1,723.97,1,0.0002143919149373813,0.0012146488976224235,0.8379675935187041,0,0.8319560668909296
B_004808,49,Suburban,Gig Worker,Traditional,775.3542479938839,94.13750265661862,2.0,0.9225595535266581,0.008188613298350801,0.0,0.003374431316640046,0.0,0.18604651162790697,2063.27,4.92,2023.52,0,0.000850414440821905,0.00848132148508355,0.9015803160632128,1,0.9588231927738238
B_004809,21,Urban,Salaried,Thin File,,,,0.5498891176771413,0.06297728885762982,0.0,0.010587691222241406,0.5,0.0755813953488372,7773.12,6.68,265.4,0,0.000705893932476826,0.0002820306163967752,0.8663732746549311,0,0.7560513721812816
B_004810,35,Urban,Salaried,Traditional,705.6054316466137,58.04593688897705,0.0,0.5247266653477576,0.20659351179321697,0.0,0.0009696988422616355,0.16666666666666666,0.00872093023255814,7512.21,8.72,493.03,1,6.667311989804069e-05,0.000554867924281724,0.8255651130226047,0,0.7003852791359138
B_004811,66,Rural,Salaried,Thin File,,,,0.9485674261030922,0.17188740480347464,0.16666666666666666,0.021748470608285223,0.0,0.0029069767441860465,728.29,7.05,999.61,0,0.015473547915227922,0.011864636723310375,0.8589717943588719,0,0.8893841582771704
B_004812,36,Suburban,Gig Worker,Traditional,607.4694268723697,92.94075512127438,4.0,0.3776096429525517,0.03743329978442113,0.16666666666666666,0.0037439355098808336,0.3333333333333333,0.0872093023255814,6975.63,47.06,935.76,1,0.0002780977779688256,0.0011485565782648696,0.058611722344468875,1,0.6442414982076162
B_004813,60,Rural,Salaried,Traditional,595.0647660553575,86.49929295653467,1.0,0.9307165564927183,0.06297728885762982,0.0,0.029861686203954615,0.0,0.061046511627906974,525.15,5.76,4487.98,0,0.02944382818878842,0.07390774826871847,0.8847769553910783,0,0.9464650915890702
B_004814,69,Suburban,Salaried,Traditional,634.567145878943,78.75257600626743,3.0,0.6912295620660156,0.08365703320560877,0.16666666666666666,0.002600102976110688,0.3333333333333333,0.023255813953488372,3040.02,8.36,2423.71,1,0.0004447874606107216,0.006893203568551729,0.8327665533106623,0,0.7871843377379919
B_004815,52,Urban,Salaried,Thin File,,,,0.9068502523948636,0.11613769438997261,0.0,0.000475790148439393,0.16666666666666666,0.011627906976744186,4873.56,4.81,1083.85,1,5.0985245464376466e-05,0.0019130949195009103,0.9037807561512303,0,0.91858381788044
B_004816,57,Suburban,Self-Employed,Traditional,631.3749630384124,89.3525445480522,0.0,0.6871884001932264,0.03394730052303069,0.0,0.0008085681113315931,0.16666666666666666,0.061046511627906974,902.27,18.73,2252.03,1,0.000472348364271649,0.021592775952041857,0.6253250650130027,0,0.8334100099397039
B_004817,31,Suburban,Salaried,Thin File,,,,0.6376726816785693,0.06297728885762982,0.0,0.001002145101259944,0.0,0.046511627906976744,2461.98,2.3,544.05,0,0.00021309250684810232,0.0019004654571774717,0.9539907981596321,0,0.7999431541819957
B_004818,50,Rural,Gig Worker,Thin File,,,,0.5794059742128539,0.06297728885762982,0.0,0.03229034575626268,0.3333333333333333,0.026162790697674417,1338.32,26.44,499.33,1,0.012506378059290633,0.0032171469883542263,0.471094218843769,1,0.7708098004491379
B_004819,31,Urban,Salaried,Traditional,630.369497969242,81.95944139168843,0.0,0.876843137358972,0.06297728885762982,0.0,0.0040965847683279025,0.0,0.055232558139534885,7831.89,1.51,550.2,0,0.0002708884887462873,0.0005949103961619715,0.9697939587917583,0,0.9195283820221971
B_004820,51,Rural,Salaried,Traditional,719.6167643712164,96.35478725094625,2.0,0.9411187721987272,0.06297728885762982,0.16666666666666666,0.005448892668488562,0.16666666666666666,0.30523255813953487,3700.08,7.95,1224.5,0,0.0007643286017088412,0.002853389653938435,0.8409681936387279,0,0.9183328661087413
B_004821,21,Rural,Salaried,Traditional,664.8794902281293,93.5953079526534,0.0,0.36092955358080825,0.21136765705570523,0.0,0.027895059749317188,0.0,0.11046511627906977,3677.18,4.28,357.13,1,0.003933387243403793,0.0008276153127316946,0.9143828765753153,0,0.6170544796736925
B_004822,41,Suburban,Self-Employed,Thin File,,,,0.854188045653829,0.17704960831547892,0.0,0.0014856595789457937,0.0,0.0029069767441860465,2486.59,10.79,342.73,0,0.00031175594047589734,0.001180172038339604,0.7841568313662737,0,0.8739791403322708
B_004823,46,Rural,Self-Employed,Traditional,620.432769205314,85.95962825775567,0.0,0.747853709228132,0.12329668758535821,0.0,0.005969520612026121,0.5,0.16279069767441862,14942.23,32.16,574.66,1,0.00020631530482537018,0.0003194452874274101,0.3566713342668535,0,0.8369378483384584
B_004824,36,Urban,Salaried,Traditional,735.4298043608006,85.22286174677505,1.0,0.8112896032149203,0.32318322913833686,0.16666666666666666,0.009508282447700942,0.16666666666666666,0.023255813953488372,1438.27,9.59,17162.34,0,0.0034301413271597583,0.10332513613181436,0.8081616323264653,0,0.7753564995326259
B_004825,23,Rural,Gig Worker,Thin File,,,,0.900441059417246,0.07081517022565506,0.0,0.0013130136870019044,0.0,0.05232558139534883,2640.2,10.86,180.38,0,0.0002596488807671019,0.0005780324175448655,0.7827565513102623,1,0.9289759786409264
B_004826,50,Suburban,Salaried,Thin File,,,,0.5929600995618125,0.03465587448310918,0.0,0.00567754504267325,0.0,0.2965116279069767,1989.79,3.92,5711.55,0,0.0014817250664595216,0.024849453686574804,0.9215843168633728,0,0.7860832874359736
