borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default,savings_ratio,debt_to_income_ratio,income_stability_score,is_gig_worker,payment_reliability_score,risk_probability,risk_category
B_005266,43,Urban,Self-Employed,Thin File,,,,0.5676567853801072,0.0629772888576298,0.0,0.005137840655403,0.1666666666666666,0.0465116279069767,2416.17,31.21,439.42,0,0.0011043312122685,0.0015616174326616,0.3756751350270053,0,0.7649352060327645,0.39228710532188416,Medium Risk
B_005267,66,Urban,Self-Employed,Traditional,682.699599238417,84.8718285864387,3.0,0.8253914401960903,0.1677064541316007,0.1666666666666666,0.0223181959374552,0.0,0.002906976744186,1037.57,44.78,1067.66,1,0.0111496430241521,0.0088951362510418,0.1042208441688339,0,0.8290504505252316,0.4384959936141968,Medium Risk
B_005268,20,Suburban,Gig Worker,Traditional,720.0392874913904,98.25896529794376,5.0,0.651719488009856,0.1475016305944713,0.0,0.0022714011764092,0.1666666666666666,0.0377906976744186,4324.29,17.8,1024.15,0,0.0002728986071799,0.0020381791762522,0.6439287857571516,1,0.7816092548265865,0.14289702475070953,Low Risk
B_005269,24,Urban,Salaried,Thin File,,,,0.7762952267436161,0.0629772888576298,0.0,0.0012016529086308,0.0,0.2238372093023256,2436.21,3.24,3615.02,0,0.000257806244524,0.0128404510255789,0.9351870374074818,0,0.869254426714519,0.17034399509429932,Low Risk
B_005270,66,Suburban,Salaried,Traditional,741.7206830252347,90.1621340570767,3.0,0.5428469437430133,0.0756977212533838,0.0,0.0102549132593492,0.0,0.0726744186046511,1262.08,4.55,3252.9,0,0.0042153239583079,0.0223049174100712,0.908981796359272,0,0.7487141554954915,0.06413563340902328,Low Risk
B_005271,56,Urban,Gig Worker,Traditional,662.9366779881556,76.59720552810431,4.0,0.725266405880459,0.1295669046849812,0.0,0.0026648935900275,0.1666666666666666,0.0552325581395348,448.77,46.91,3261.76,1,0.0030901136786542,0.0628341634066561,0.0616123224644931,1,0.8237631315347351,0.3316476047039032,Medium Risk
B_005272,18,Urban,Salaried,Traditional,718.885102351175,75.55533190471404,2.0,0.5803434824631849,0.0629772888576298,0.0,0.0081197782184064,0.1666666666666666,0.0174418604651162,955.83,6.91,567.53,1,0.0044078955126832,0.0051264211695404,0.8617723544708944,0,0.7712785545743035,0.15364548563957214,Low Risk
B_005273,66,Suburban,Salaried,Traditional,641.0699789510237,87.68014201407402,4.0,0.8688740096073981,0.0067802050127453,0.1666666666666666,0.0009522936254371,0.3333333333333333,0.0784883720930232,4376.5,6.68,6991.43,0,0.0001133765753348,0.0138272469751551,0.8663732746549311,0,0.8990696099665421,0.2238422930240631,Medium Risk
B_005274,34,Urban,Self-Employed,Traditional,522.3301029591821,81.6412819031153,3.0,0.7150095806435455,0.0058348140859307,0.0,0.0185987989299827,0.3333333333333333,0.1162790697674418,2317.24,38.76,3931.84,1,0.0041623382370331,0.0146844818332497,0.2246449289857972,0,0.8557543460959935,0.4700203239917755,Medium Risk
B_005275,60,Rural,Salaried,Traditional,722.4247418993248,84.30978108488219,1.0,0.7278592151660426,0.0123120934331147,0.0,0.0011750559438112,0.0,0.2063953488372093,4448.31,7.16,400.53,0,0.0001374847630203,0.0007663146520341,0.8567713542708544,0,0.8602359795530867,0.13430796563625336,Low Risk
B_005276,42,Urban,Salaried,Traditional,703.8790485491313,56.499315517043016,1.0,0.7134754793398369,0.0800031117655011,0.0,0.0024612892386499,0.1666666666666666,0.0377906976744186,861.39,0.29,934.9,0,0.0014885235914865,0.009381056761717,0.9941988397679536,0,0.832736806140268,0.14017556607723236,Low Risk
B_005277,20,Urban,Salaried,Traditional,761.0658802319308,88.66028146162847,1.0,0.7859008809877259,0.0224561503484393,0.1666666666666666,0.0040726169287663,0.3333333333333333,0.0523255813953488,1299.93,4.85,178.49,0,0.001628512841006,0.0011751970044579,0.902980596119224,0,0.8528802620559979,0.12182154506444931,Low Risk
B_005278,32,Rural,Self-Employed,Traditional,677.9769029702719,83.55324510375793,0.0,0.5576515194681186,0.1548762392594347,0.0,0.0036953068830152,0.5,0.0959302325581395,725.68,15.42,870.09,0,0.002647305194331,0.0103626737912853,0.6915383076615325,0,0.732362887956229,0.3387710452079773,Medium Risk
B_005279,46,Urban,Unemployed,Traditional,551.7469307426071,80.84176156830078,1.0,0.637608637912121,0.0131679420022311,0.1666666666666666,0.0009434891129451,0.0,0.1482558139534883,9679.9,0.51,536.88,0,5.00259173654205e-05,0.0004667835855424,0.9897979595919184,0,0.7815206030220578,0.31586986780166626,Medium Risk
B_005280,60,Suburban,Salaried,Thin File,,,,0.8683209450774809,0.0629772888576298,0.1666666666666666,0.119293277271687,0.1666666666666666,0.2877906976744186,4324.42,0.22,670.79,0,0.0143012216041837,0.0013301408045611,0.9955991198239652,0,0.8819339525481182,0.16788749396800995,Low Risk
B_005281,49,Urban,Salaried,Traditional,750.9264451791782,70.99758916060146,2.0,0.7108504944078253,0.0517369211886639,0.0,0.0098425482101577,0.1666666666666666,0.2936046511627907,1879.86,7.82,2316.71,0,0.0027166316431552,0.0106606143165747,0.8435687137427488,0,0.8399041708473134,0.059792619198560715,Low Risk
B_005282,43,Suburban,Salaried,Traditional,718.0827847037142,91.3799502644346,1.0,0.8339808930629764,0.1104163152442798,0.1666666666666666,0.0035818468806009,0.5,0.0348837209302325,984.66,3.98,1983.61,0,0.0018916753012473,0.0174266786922711,0.9203840768153632,0,0.8505322186248709,0.29967013001441956,Medium Risk
B_005283,33,Suburban,Salaried,Traditional,668.2604341684131,78.59078800432926,2.0,0.6697072350279185,0.1140690225996457,0.0,0.045209439277081,0.1666666666666666,0.0406976744186046,2843.09,5.11,590.67,0,0.0082440305809603,0.0017860049984775,0.8977795559111825,0,0.8006329107340655,0.19447654485702515,Low Risk
B_005284,42,Urban,Salaried,Traditional,546.9152617669454,55.84885950860629,1.0,0.4748899209250904,0.0114135304551156,0.1666666666666666,0.0751482464886045,0.0,0.3284883720930232,647.48,3.38,831.49,1,0.0601002021780942,0.0110981258967877,0.9323864772954592,0,0.7006875679926772,0.11607024073600769,Low Risk
B_005285,45,Rural,Salaried,Traditional,597.9186436076861,62.34630205827424,1.0,0.9165663741215152,0.0083867082621199,0.1666666666666666,0.0080748181384126,0.1666666666666666,0.0523255813953488,4586.47,8.8,51.78,0,0.0009131824968597,8.399316477589587e-05,0.823964792958592,0,0.9224338412487884,0.23345646262168884,Medium Risk
B_005286,26,Suburban,Salaried,Traditional,718.1791089481094,66.6339509177872,1.0,0.8308481792541407,0.0629772888576298,0.1666666666666666,0.0048948809484188,0.0,0.066860465116279,2373.85,4.69,343.53,0,0.0010709879425414,0.0012397733534614,0.9061812362472496,0,0.863197569636448,0.15764793753623962,Low Risk
B_005287,18,Urban,Salaried,Traditional,546.7874278340577,91.46104470117606,1.0,0.8513929074485179,0.0102967917842337,0.0,0.0030082084347678,0.1666666666666666,0.005813953488372,9181.92,7.86,384.36,1,0.0001694011785338,0.0003489083379436,0.8427685537107423,0,0.9226074161889888,0.42505908012390137,Medium Risk
B_005288,46,Suburban,Salaried,Traditional,654.5404068194532,78.88655535979613,2.0,0.4089690961199427,0.0629772888576298,0.0,0.0004947850689082,0.0,0.125,4291.17,3.73,291.98,0,6.038844255580258e-05,0.0005757053808018,0.9253850770154032,0,0.6855913614026825,0.17865344882011414,Low Risk
B_005289,39,Suburban,Self-Employed,Traditional,683.0737743181138,64.29096119073722,2.0,0.4919483446963258,0.0358135807818237,0.0,0.0016650515209703,0.3333333333333333,0.1831395348837209,2112.77,32.69,331.69,0,0.0004111442563234,0.0013460674762714,0.3460692138427688,0,0.7352300981136157,0.2553669214248657,Medium Risk
B_005290,33,Urban,Gig Worker,Traditional,771.9949724672049,75.37845465410209,4.0,0.8763541909493405,0.0152163539323362,0.0,0.001616769367976,0.1666666666666666,0.4854651162790697,393.37,29.92,1949.53,0,0.0021463160602755,0.0428268116517359,0.4014802960592118,1,0.9336121892949694,0.048555973917245865,Low Risk
B_005291,58,Urban,Gig Worker,Thin File,,,,0.8547069201303156,0.0629772888576298,0.0,0.0013963304626206,0.1666666666666666,0.1540697674418604,12724.53,10.62,901.45,0,5.617292108244144e-05,0.0006000723516139,0.7875575115023006,1,0.9084602734078688,0.25827062129974365,Medium Risk
B_005292,68,Urban,Self-Employed,Traditional,757.0248986259171,66.1265276710353,5.0,0.8663461780316122,0.1150791265220255,0.1666666666666666,0.0005360358403985,0.3333333333333333,0.005813953488372,2368.06,36.82,307.09,0,0.0001195775914741,0.0011095365362513,0.2634526905381078,0,0.8653160177258652,0.12887181341648102,Low Risk
B_005293,61,Urban,Salaried,Traditional,704.1482659226087,58.704889103688096,1.0,0.8444036252688042,0.3111413940990682,0.0,0.0023964986247331,0.3333333333333333,0.1424418604651162,4780.27,7.12,1965.63,0,0.0002603055914637,0.0035489499315023,0.8575715143028606,0,0.8288593944046816,0.35806363821029663,Medium Risk
B_005294,68,Suburban,Self-Employed,Traditional,612.3671214230806,90.28248106260196,2.0,0.5829281302478782,0.0040648319005572,0.0,0.0016157503271783,0.0,0.002906976744186,2909.75,36.9,230.75,0,0.0002894037159878,0.0006731908951041,0.2618523704740949,0,0.7902446155537719,0.511473536491394,Medium Risk
B_005295,58,Urban,Salaried,Traditional,630.9071625673163,81.44489529777013,1.0,0.8222348924424191,0.0138017212210679,0.0,0.0004390842989067,0.5,0.1191860465116279,3724.04,1.21,123.67,0,6.204268945873251e-05,0.0002738907044198,0.9757951590318066,0,0.9069769298548892,0.3331283628940582,Medium Risk
B_005296,24,Rural,Self-Employed,Thin File,,,,0.83222259172049,0.0629772888576298,0.0,0.000309931068208,0.0,0.0406976744186046,1466.43,33.25,102.82,1,0.0001140169218928,0.0005934007827346,0.3348669733946792,0,0.8972181092029561,0.33909180760383606,Medium Risk
B_005297,31,Urban,Gig Worker,Traditional,727.2624673540964,71.69346304058612,5.0,0.7884656239941124,0.0362447624585809,0.1666666666666666,0.0156270110133241,0.1666666666666666,0.0203488372093023,1365.3,12.09,629.49,0,0.0059355175983016,0.003978929884972,0.7581516303260654,1,0.8500260499261485,0.1012628972530365,Low Risk
B_005298,46,Urban,Self-Employed,Traditional,624.4862224861954,61.90312782726743,1.0,0.4943712023281202,0.0805244974962317,0.0,0.000474608061114,0.0,0.0406976744186046,823.62,42.91,5160.92,0,0.0003075390593069,0.0542241075796454,0.1416283256651331,0,0.7230282519151905,0.6369910836219788,High Risk
B_005299,36,Suburban,Unemployed,Thin File,,,,0.7557704313644485,0.0629772888576298,0.3333333333333333,0.0079489869807143,0.5,0.0843023255813953,5071.26,15.49,494.41,1,0.0008129059919677,0.0008309006828133,0.6901380276055213,0,0.7923253623582687,0.30086156725883484,Medium Risk
B_005300,36,Suburban,Self-Employed,Thin File,,,,0.7155076953057847,0.0148495054965007,0.1666666666666666,0.0106329162528426,0.3333333333333333,0.0872093023255814,7597.77,16.98,2553.21,0,0.0007253016559872,0.0028980526805845,0.6603320664132828,0,0.8199656626706089,0.3507958650588989,Medium Risk
B_005301,19,Suburban,Self-Employed,Traditional,811.3049957265024,92.38491954813676,2.0,0.8667844405296631,0.0467365125323463,0.0,0.0210699524835542,0.1666666666666666,0.2412790697674418,14834.61,36.82,419.77,0,0.0007356000326193,0.0002313838758258,0.2634526905381078,0,0.9193712665051276,0.10139922797679901,Low Risk
B_005302,58,Urban,Salaried,Traditional,732.5707126354584,67.59919536716966,1.0,0.7961921829053575,0.0629772888576298,0.3333333333333333,0.0013070421079274,0.3333333333333333,0.0406976744186046,1578.03,5.66,886.41,0,0.0004332908584511,0.0048510775432152,0.8867773554710945,0,0.8125362381287231,0.3871031701564789,Medium Risk
B_005303,62,Urban,Gig Worker,Thin File,,,,0.6236151827901376,0.03485176478977,0.3333333333333333,0.0005822187693496,0.3333333333333333,0.0406976744186046,2019.31,34.04,2050.41,0,0.000152314703711,0.0087815137173146,0.3190638127625529,1,0.7346853952914711,0.6408609747886658,High Risk
B_005304,32,Urban,Salaried,Traditional,692.1478125786315,76.55454516283311,3.0,0.8724584232072358,0.1931583331235466,0.5,0.0001376724117673,0.1666666666666666,0.0813953488372093,4946.25,1.29,2157.94,0,1.4777319207116004e-05,0.0037662933042726,0.9741948389677936,0,0.7782817116665539,0.3355300724506378,Medium Risk
B_005305,20,Rural,Gig Worker,Thin File,,,,0.5868535748527469,0.0147414529704279,0.0,0.0009568385473948,0.1666666666666666,0.563953488372093,3495.35,41.68,214.95,1,0.000142977541533,0.0005189607060585,0.1662332466493299,1,0.789004351535245,0.41508930921554565,Medium Risk
B_005306,28,Urban,Salaried,Traditional,729.2143462743153,70.03743378122594,2.0,0.6920831306607623,0.0436747414057868,0.3333333333333333,0.0073287783704269,0.1666666666666666,0.0203488372093023,2967.41,4.1,2434.74,0,0.0012817070444303,0.0070943576445577,0.9179835967193442,0,0.7662724762419784,0.23793724179267883,Medium Risk
B_005307,63,Rural,Salaried,Traditional,552.1398112400752,57.00215098393876,1.0,0.5229163370849363,0.1913946973631687,0.0,0.0344483684535214,0.0,0.2180232558139535,2943.94,9.48,800.55,0,0.0060669387934435,0.0023419939338063,0.8103620724144829,0,0.7040397593335175,0.25650733709335327,Medium Risk
B_005308,47,Suburban,Gig Worker,Thin File,,,,0.7412333712423869,0.115673758985234,0.1666666666666666,0.0098245927113025,0.1666666666666666,0.0726744186046511,1915.39,7.27,4500.08,0,0.0026613808224429,0.0203362589270584,0.8545709141828368,1,0.8025812245922899,0.2611319124698639,Medium Risk
B_005309,57,Urban,Salaried,Thin File,,,,0.763839158674427,0.0423718493676743,0.0,0.0024085233061458,0.3333333333333333,0.2005813953488372,3234.32,4.58,2358.02,0,0.000387286737202,0.0063024367184156,0.9083816763352672,0,0.8692080245269111,0.2423069328069687,Medium Risk
B_005310,35,Suburban,Gig Worker,Traditional,795.2583860287974,74.10957818438476,3.0,0.7707169963558211,0.0905253822326836,0.3333333333333333,0.0017885185040179,0.1666666666666666,0.1686046511627907,4608.05,17.55,7097.28,0,0.000201686240229,0.0133309233372346,0.6489297859571916,1,0.7915342168414388,0.15104596316814423,Low Risk
B_005311,68,Rural,Salaried,Traditional,780.5024988690925,67.43715034309751,3.0,0.6436705873568245,0.2001002272927743,0.1666666666666666,0.0067582174278028,0.1666666666666666,0.125,281.78,0.97,17082.83,1,0.0124215063351087,0.5235154733084587,0.980596119223845,0,0.7284718921572466,0.350491464138031,Medium Risk
B_005312,65,Rural,Gig Worker,Thin File,,,,0.5686168390716212,0.2152309586947045,0.3333333333333333,0.0002886738771683,0.1666666666666666,0.0,1977.56,24.23,2467.19,1,7.862891362838282e-05,0.010792629792575,0.5153030606121225,1,0.6530724652607325,0.8104124069213867,High Risk
B_005313,19,Urban,Self-Employed,Thin File,,,,0.6187199065550714,0.0331710829931527,0.0,0.000795137153618,0.1666666666666666,0.0755813953488372,11499.37,23.56,4978.07,1,3.520043558175882e-05,0.0037374514458573,0.5287057411482297,0,0.7994086283795898,0.4346712827682495,Medium Risk
B_005314,49,Urban,Self-Employed,Traditional,683.5753426129827,65.102068481916,2.0,0.6600365112916268,0.0629772888576298,0.0,0.0048201852579484,0.0,0.0755813953488372,5204.47,14.78,835.52,0,0.0004804044264768,0.0013771740179608,0.704340868173635,0,0.8111250689885243,0.21298471093177795,Medium Risk
B_005315,25,Urban,Salaried,Traditional,685.9735236874768,78.82332605894734,2.0,0.7296406071486405,0.0629772888576298,0.0,0.0027058386492785,0.3333333333333333,0.0843023255813953,1590.59,1.6,1658.87,0,0.0008855726036131,0.0090187384831297,0.9679935987197444,0,0.8459271169170313,0.18573254346847534,Low Risk
B_005316,39,Urban,Salaried,Traditional,603.0139256541602,72.18864055028232,1.0,0.9293020801797208,0.0355226687643664,0.3333333333333333,0.0039312148276794,0.1666666666666666,0.1802325581395348,3459.08,8.83,3272.03,0,0.0005902262850874,0.0081814024009441,0.8233646729345871,0,0.8873275727938839,0.31983694434165955,Medium Risk
B_005317,23,Suburban,Gig Worker,Thin File,,,,0.6525554665811205,0.0403544799252834,0.0,0.0003232397410258,0.0,0.0203488372093023,4973.21,2.34,3553.33,0,3.4033545270695794e-05,0.0061768969945878,0.9531906381276256,1,0.8141713893129752,0.3100428581237793,Medium Risk
B_005318,29,Rural,Salaried,Traditional,563.7117384117432,88.0879294772051,2.0,0.3054393146070021,0.0301442864691787,0.0,0.0032076958613227,0.0,0.3575581395348837,2948.83,3.32,1954.35,0,0.0005653837300851,0.0057278053836411,0.9335867173434692,0,0.6436763713627474,0.10451716929674149,Low Risk
B_005319,64,Urban,Salaried,Traditional,781.7856563928829,79.17173170535601,1.0,0.8290220309482569,0.0072503659550935,0.1666666666666666,0.00111305750168,0.0,0.0843023255813953,14830.47,2.78,2121.17,0,3.809404395733423e-05,0.0012256027255422,0.9443888777755554,0,0.8790025723542672,0.09448167681694031,Low Risk
B_005320,57,Suburban,Self-Employed,Traditional,539.1735589734657,91.43101501532752,1.0,0.6829673370304127,0.0629772888576298,0.1666666666666666,0.0005323672935268,0.1666666666666666,0.0494186046511627,858.18,12.92,10478.56,0,0.0003299701823949,0.1056794386385718,0.7415483096619324,0,0.7892571485245841,0.5976744890213013,Medium Risk
B_005321,53,Suburban,Salaried,Thin File,,,,0.7911252304122075,0.0629772888576298,0.0,0.0114720759689208,0.0,0.0784883720930232,2224.11,6.19,714.45,1,0.0026758527176418,0.0027687715777589,0.8761752350470096,0,0.8766694285488148,0.1354333758354187,Low Risk
B_005322,32,Urban,Salaried,Traditional,714.8031563609544,89.20318580238212,2.0,0.6043866971798789,0.1874953231762211,0.1666666666666666,0.0015187784048705,0.0,0.311046511627907,2872.99,3.52,1076.27,0,0.0002756277466304,0.003231557347851,0.9295859171834367,0,0.7126114183037398,0.2115427553653717,Medium Risk
B_005323,45,Urban,Salaried,Thin File,,,,0.8331621237001532,0.161213951002878,0.0,0.0015701788227058,0.1666666666666666,0.0203488372093023,2208.46,3.52,868.42,1,0.0003710121393351,0.0033924017837104,0.9295859171834367,0,0.8682168765492131,0.2532033324241638,Medium Risk
B_005324,69,Suburban,Salaried,Traditional,639.9228033492368,80.2430462456543,1.0,0.5189313578880868,0.0629772888576298,0.0,0.0022887656316017,0.3333333333333333,0.0784883720930232,1884.95,3.99,530.84,0,0.0006324630700932,0.0024254645860262,0.9201840368073616,0,0.7405724922867545,0.327324777841568,Medium Risk
B_005325,66,Rural,Gig Worker,Traditional,685.0538288882093,90.60461481813442,3.0,0.6344134927398601,0.3574034995169967,0.0,0.0107418720949312,0.3333333333333333,0.0290697674418604,1522.58,42.28,1962.45,0,0.0036600799461919,0.0111487195933404,0.1542308461692338,1,0.709985696514831,0.2875370681285858,Medium Risk
B_005326,62,Suburban,Salaried,Traditional,734.0240663893469,82.93091270519916,3.0,0.8376859208767912,0.0009425635578392,0.1666666666666666,0.0709305996735115,0.0,0.0203488372093023,18930.76,3.92,2510.68,0,0.001941772491143,0.0011354667953669,0.9215843168633728,0,0.8852268580377105,0.08996909856796265,Low Risk
B_005327,35,Urban,Unemployed,Traditional,662.31343056409,71.18327685813264,2.0,0.3992509766327201,0.1222445813988505,0.0,0.0020463969682802,0.3333333333333333,0.1686046511627907,3120.61,21.08,4152.31,0,0.0003412936443369,0.0115138306579726,0.5783156631326267,0,0.6629521138967049,0.24503761529922485,Medium Risk
B_005328,19,Urban,Salaried,Traditional,822.3337437823835,76.93837405992605,2.0,0.6809346432149452,0.0919924308561344,0.0,0.0640940180083667,0.3333333333333333,0.0203488372093023,6420.5,1.81,71.01,0,0.0051753973065475,8.200770453708833e-05,0.9637927585517104,0,0.8128695923506322,0.06905483454465866,Low Risk
B_005329,30,Urban,Salaried,Thin File,,,,0.78166234746444,0.06201301092788,0.1666666666666666,0.0002454869281624,0.3333333333333333,0.2819767441860465,2861.77,4.43,1441.93,1,4.608732642417408e-05,0.0043512087010392,0.911382276455291,0,0.8388939371205226,0.5224446654319763,Medium Risk
B_005330,62,Suburban,Salaried,Traditional,775.2635766606994,78.94458585507687,2.0,0.9067428455987504,0.0300907463756243,0.1666666666666666,0.0010341429823072,0.5,0.0290697674418604,6785.93,1.86,3399.12,1,7.888167185199502e-05,0.004326507571657,0.9627925585117024,0,0.9110108655533546,0.27833300828933716,Medium Risk
B_005331,32,Suburban,Salaried,Traditional,702.2844624293194,85.0886317681926,4.0,0.8442985077125786,0.0403501447483776,0.0,0.0015410750175239,0.5,0.0436046511627907,2077.7,4.91,1397.73,0,0.0003871790409648,0.0058133940896893,0.9017803560712144,0,0.910044210431776,0.3414004147052765,Medium Risk
B_005332,37,Urban,Self-Employed,Traditional,850.0,63.533997569785846,3.0,0.7180249698481789,0.0033679042172879,0.0,0.0106818505919475,0.3333333333333333,0.0813953488372093,12425.42,6.47,2521.76,0,0.000445019331264,0.0017448582700901,0.8705741148229649,0,0.8580021136589031,0.07046288996934891,Low Risk
B_005333,46,Rural,Gig Worker,Traditional,764.6690803139351,78.51218724570673,5.0,0.8243041670142577,0.1675990435512695,0.5,0.0067457239876232,0.6666666666666666,0.0494186046511627,1016.31,2.24,1015.49,0,0.0034454043805969,0.0086368940792532,0.9551910382076418,1,0.7618723704417479,0.2017780989408493,Medium Risk
B_005334,59,Suburban,Salaried,Traditional,683.477582037809,89.22352377331666,1.0,0.4320937917102101,0.1683230818691658,0.0,0.0085221362869646,0.1666666666666666,0.005813953488372,2274.26,9.94,2812.76,1,0.0019445634496728,0.0106996784880333,0.8011602320464095,0,0.6655499712943553,0.29896658658981323,Medium Risk
B_005335,46,Suburban,Gig Worker,Thin File,,,,0.540789763971008,0.0241003794915993,0.1666666666666666,0.0002710852330003,0.1666666666666666,0.3081395348837209,2009.69,12.33,146.27,1,7.281421818925098e-05,0.0006166097383902,0.7533506701340269,1,0.7298314348046908,0.4505005180835724,Medium Risk
B_005336,20,Rural,Salaried,Thin File,,,,0.6675190278522622,0.1996445829876649,0.0,0.0002866969380208,0.3333333333333333,0.3255813953488372,7630.6,3.47,835.13,0,1.9211096449749716e-05,0.0009345245321776,0.9305861172234448,0,0.7738661390298316,0.29710859060287476,Medium Risk
B_005337,36,Urban,Salaried,Traditional,658.3280129315906,80.07499675529323,4.0,0.5794154797018148,0.4679783782279869,0.1666666666666666,0.0017358748564095,0.3333333333333333,0.0610465116279069,1350.02,3.19,1228.01,0,0.0006712399353821,0.0078633410004451,0.9361872374474898,0,0.615980893049178,0.4483586847782135,Medium Risk
B_005338,20,Rural,Salaried,Thin File,,,,0.6497587448939738,0.0839367630602321,0.0,0.0006240402036866,0.3333333333333333,0.0523255813953488,2187.43,8.07,1858.24,0,0.0001504147972086,0.0073448397570661,0.8385677135427088,0,0.7996983435289173,0.42747288942337036,Medium Risk
B_005339,31,Urban,Gig Worker,Traditional,615.3390718026297,84.31129539350056,2.0,0.64055795970484,0.0629772888576298,0.1666666666666666,0.0075512349765617,0.0,0.1220930232558139,2849.9,20.16,2071.45,0,0.0013750554639629,0.0062830104743312,0.5967193438687739,1,0.7680524598617977,0.24066108465194702,Medium Risk
B_005340,57,Urban,Salaried,Traditional,844.8777108124577,84.94289364918424,1.0,0.7246904173427188,0.0041480737141033,0.0,0.0013951076136634,0.0,0.0116279069767441,2469.33,4.82,3731.29,0,0.0002949371125139,0.0130760017969628,0.903580716143229,0,0.8611007865571283,0.05861223116517067,Low Risk
B_005341,21,Rural,Gig Worker,Thin File,,,,0.728071252638451,0.0629772888576298,0.0,0.0110305459720996,0.1666666666666666,0.2151162790697674,797.91,40.66,8352.31,0,0.0071686743739033,0.0905883473402029,0.1866373274654933,1,0.8451424396619365,0.11417875438928604,Low Risk
B_005342,69,Rural,Salaried,Traditional,627.560582977309,74.98395354711398,2.0,0.6056693498615745,0.0159427048764793,0.1666666666666666,0.0019019377448003,0.0,0.0116279069767441,2242.15,5.0,2584.6,1,0.0004421075313795,0.0099715618405893,0.8999799959992001,0,0.7647185301345101,0.4764243960380554,Medium Risk
B_005343,28,Suburban,Salaried,Traditional,672.5025058432718,87.52657734233593,0.0,0.6111066426736723,0.0952471249853828,0.0,0.0023346632291295,0.1666666666666666,0.0523255813953488,5660.05,4.4,239.02,0,0.0002139697220663,0.000352079152274,0.911982396479296,0,0.7769791838412212,0.18453341722488403,Low Risk
B_005344,48,Suburban,Salaried,Traditional,675.1672564197944,64.87376235172995,2.0,0.6775148255520814,0.0938813431640578,0.0,0.0005163072105553,0.1666666666666666,0.063953488372093,2004.18,5.52,1241.71,0,0.0001364304255037,0.0053527436817377,0.8895779155831169,0,0.8105930098268233,0.283016175031662,Medium Risk
B_005345,60,Suburban,Gig Worker,Traditional,710.6980655784769,84.22032890626319,2.0,0.941349305997776,0.0629772888576298,0.0,0.0001663889814461,0.1666666666666666,0.0319767441860465,4136.86,25.17,412.63,1,2.154095590200526e-05,0.0008503763976014,0.4964992998599722,1,0.9517814663415992,0.2890820801258087,Medium Risk
B_005346,49,Rural,Self-Employed,Traditional,642.4703433508749,71.8007409279385,1.0,0.6729996832007593,0.0262334671785403,0.3333333333333333,0.0139631415796791,0.0,0.0406976744186046,5729.92,15.33,975.84,1,0.0012634651659516,0.0014618278051775,0.6933386677335469,0,0.7619631347801508,0.3378312885761261,Medium Risk
B_005347,44,Urban,Salaried,Thin File,,,,0.7651413430976367,0.0192083772684479,0.0,0.0016969474979379,0.0,0.125,6753.88,7.28,876.4,0,0.0001301411927469,0.001110559022933,0.854370874174835,0,0.8768081583682839,0.155447319149971,Low Risk
B_005348,47,Rural,Gig Worker,Traditional,771.390835291738,77.91281984298303,2.0,0.7471814100436297,0.0629772888576298,0.3333333333333333,0.0021972761487855,0.3333333333333333,0.0174418604651162,5408.34,43.45,359.76,0,0.0002108220973866,0.0005625413262803,0.1308261652330467,1,0.7880308516978591,0.1950700283050537,Low Risk
B_005349,60,Urban,Salaried,Traditional,781.33058751852,67.130778085497,2.0,0.6606252246570595,0.0629772888576298,0.1666666666666666,0.0041442962584755,0.0,0.0087209302325581,6337.44,8.48,1225.63,1,0.0003389914631587,0.0016619160564902,0.830366073214643,0,0.7780860923379076,0.1859043389558792,Low Risk
B_005350,19,Urban,Gig Worker,Thin File,,,,0.6348121581438472,0.0704394616656719,0.0,0.0016250643600691,0.1666666666666666,0.0087209302325581,4445.37,27.39,1482.39,0,0.0001900552023405,0.0028754359503747,0.4520904180836169,1,0.7962742405722221,0.30945438146591187,Medium Risk
B_005351,66,Urban,Gig Worker,Traditional,728.9074743122371,57.25286536651486,1.0,0.5806641712525832,0.0701886951727396,0.5,0.0002384351658424,0.0,0.1947674418604651,1698.02,19.86,432.73,0,7.646440376912246e-05,0.0021934091803142,0.6027205441088219,1,0.6692754770744697,0.160824254155159,Low Risk
B_005352,26,Suburban,Self-Employed,Traditional,588.3093102287049,85.12105110583151,1.0,0.9016057151192236,0.0074284039001891,0.0,0.0009816012387786,0.3333333333333333,0.0203488372093023,3775.06,11.0,8882.15,0,0.0001356829293916,0.0203710983545972,0.7799559911982399,0,0.9485743363895552,0.2981002628803253,Medium Risk
B_005353,45,Rural,Gig Worker,Traditional,622.2627163782136,72.51781600804705,3.0,0.8415654761317374,0.0629772888576298,0.3333333333333333,0.0123869707970829,0.6666666666666666,0.0872093023255814,2136.9,17.98,1744.4,0,0.0030069611374729,0.0070573008122268,0.6403280656131227,1,0.835222884741913,0.42563575506210327,Medium Risk
B_005354,48,Suburban,Salaried,Traditional,586.1013281047566,98.8362560544601,0.0,0.6625186914572276,0.0590576786992643,0.1666666666666666,0.001571401671663,0.0,0.1104651162790697,3099.67,9.46,1349.38,0,0.0002641750031992,0.0037576271800191,0.8107621524304862,0,0.7802087087855012,0.2897123694419861,Medium Risk
